meta_id,question_id,estimate_id,estimate,std.error,z_stat,dv,iv,n,overall_effect,question,sample,sample_size,study_id,study_journal,study_year,subfield,subset 
AskDouPal2021,AskDouPal2021; democracy; ,334,0.04994,0.03121101,1.600076383301918,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,335,0.01843,0.03124469,0.5898602290501201,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,336,-0.05689,0.03160319,-1.800134733,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,337,-0.04364,0.03162429,-1.379951929,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,338,-0.05232,0.0484407,-1.080083484,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,339,0.10277,0.04825027,2.129936268,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,340,-0.0154,0.05922786,-0.260012771,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,341,0.04521,0.04347491,1.0399101458749427,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,342,-5.90E-04,0.05923488,-0.009960348,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,343,0.04955,0.04346595,1.1399727832935895,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,344,0.07948,0.04117895,1.930112351092002,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,345,0.08416,0.04524657,1.8600304951292441,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,346,0.04853,0.04535416,1.070023124670372,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,347,0.082,0.04606933,1.779926037561215,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,348,0.08647,0.04259676,2.029966598398564,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,349,0.07659,0.04326885,1.7700955768410764,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,350,0.08678,0.04987375,1.7399934835459534,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,351,0.08629,0.04987591,1.730093746660462,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,352,0.07488,0.04992206,1.4999381035157604,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,353,-0.00663,0.07371936,-0.08993567,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,354,-0.10347,0.07838801,-1.319972276,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,355,0.16226,0.07800929,2.080008675889756,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,356,-0.11997,0.08105996,-1.480015534,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,357,-0.00899,0.07495014,-0.119946407,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,358,-0.00156,0.0778498,-0.020038587,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,359,-0.02236,0.08942037,-0.250054881,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,360,-0.21661,0.09025506,-2.399976245,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,361,0.05538,0.09230813,0.5999471552505722,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,362,0.16084,0.10581543,1.5200051637081662,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,363,0.04724,0.12113242,0.38998642972707054,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,364,0.02546,0.12122851,0.21001660417999035,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,365,0.04657,0.12585149,0.37003932174342946,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,366,0.09512,0.11060729,0.8599794823650412,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,367,0.04709,0.1177204,0.4000156302560983,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,368,-0.1646,0.1394924,-1.179992602,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,369,-0.03854,0.14275099,-0.269980614,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,370,-0.02285,0.14281984,-0.159991777,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,371,-0.22724,0.17215198,-1.319996436,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,372,-0.19986,0.2529895,-0.789993261,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,373,-0.41978,0.22690676,-1.850010991,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,374,0.2434,0.09290198,2.619965688567671,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,375,0.2319,0.0982616,2.3600267042262693,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,376,-0.03332,0.10095918,-0.330034376,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,377,0.28425,0.0973463,2.9199877139655026,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,378,0.33057,0.09081547,3.6400186003552037,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,379,0.30858,0.09238862,3.3400217472671416,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,380,0.23701,0.10128661,2.3399934107775944,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,381,0.23226,0.10368536,2.2400462321778116,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,382,0.05959,0.10641092,0.5599989174043415,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,383,0.01216,0.04191908,0.29008270219670856,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,384,0.01937,0.04611791,0.4200103604001135,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,385,-0.02167,0.04611572,-0.469904839,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,386,0.01076,0.04677532,0.23003583941275013,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,387,0.0295,0.04337742,0.6800773305558514,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,388,-0.00132,0.04410807,-0.029926496,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,389,0.01985,0.05088863,0.39006748658786844,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,390,0.04666,0.05071203,0.9200972629176943,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,391,-0.01117,0.05076414,-0.220037215,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,392,0.06688,0.04612153,1.4500819899079669,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,393,0.09013,0.04819644,1.8700551327027475,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,394,-0.16096,0.04776239,-3.370015613,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,395,0.12777,0.04971466,2.570066857542624,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,396,0.07889,0.04668332,1.6898969482033412,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,397,0.06106,0.04807843,1.270008192863203,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,398,0.07237,0.05401102,1.3399117439367003,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,399,0.13279,0.05290338,2.5100475621784466,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,400,-0.05914,0.05328262,-1.109930405,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,401,0.04435,0.04144617,1.0700626861299851,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,402,0.10126,0.04540893,2.2299578519026984,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,403,-0.06196,0.04555586,-1.360088472,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,404,0.10503,0.04606787,2.2798970301861146,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,405,0.06765,0.0428158,1.5800241966750592,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,406,0.04791,0.04355201,1.100064038376185,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,407,0.05069,0.05018729,1.010016679521847,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,408,0.16099,0.04953394,3.250094783495922,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,409,-0.03912,0.05015015,-0.780057487,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,410,0.0856,0.02921549,2.9299525696813573,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Neumayer,NA,2003,Political Economy,NA
